"Row.names","lbd_BIOME168077","lbd_control_BIOME168081","lbd_BIOME168093","lbd_control_BIOME168302","lbd_control_BIOME168314","lbd_BIOME168318","lbd_BIOME168326","lbd_control_BIOME168631","lbd_BIOME168635","lbd_control_BIOME168639","lbd_control_BIOME168643","lbd_BIOME168647","lbd_BIOME168651","lbd_control_BIOME168655","lbd_BIOME168667","lbd_control_BIOME168671","lbd_control_BIOME169177","lbd_BIOME169181","lbd_control_BIOME169201","lbd_BIOME169205","lbd_control_BIOME169624","lbd_BIOME169628","lbd_BIOME169715","lbd_control_BIOME169719","lbd_BIOME169727","lbd_control_BIOME169731","lbd_BIOME169735","lbd_control_BIOME169739","lbd_BIOME169763","lbd_control_BIOME169767","lbd_BIOME169832","lbd_control_BIOME169848","lbd_BIOME171068","lbd_control_BIOME171072","lbd_BIOME172196","lbd_control_BIOME172200","lbd_BIOME182044","lbd_control_BIOME182048","lbd_BIOME182052","lbd_control_BIOME182060","lbd_BIOME182064","lbd_control_BIOME182068","lbd_control_BIOME182751","lbd_BIOME182763","lbd_control_BIOME182767","lbd_BIOME182791","lbd_control_BIOME182795","lbd_BIOME186184","lbd_control_BIOME186381","lbd_BIOME186385","median_g1","median_g2","log2fc","p_value","q_value","kingdom","phylum","class","order","family","genus","category","cohens_d","ci_low","ci_high","p_effect_size"
"GGB9412_SGB14770",0,0.0147822845930966,0,0,0.0392592880388622,0.0209323723278118,0.145593101210405,0,0,0,0,0,0,0,0,0,0,0,0.0508707308926894,0.067680811635604,0,0.0168441886342635,0,0,0,0,0,0,0,0.0306952016218204,0,0,0.0311129055210274,0.0232529030079317,0.0126613031777587,0,0.126826433619385,0.062882518683841,0,0,0,0,0,0,0,0.0977238869216897,0,0,0,0,0,0,0,0.120985785621306,0.606080673343719,"Bacteria","Actinobacteria","CFGB2992","OFGB2992","FGB2992","GGB9412","All",0.318287617034592,-0.0869449329996529,0.717243556628061,0.291954298269636
"Bacteroides_salyersiae",0,0,0,0,0,0,0,0,0.0228054841281794,0.052452099098425,0,0,0,0,0.034327278748341,0,0,0,0,0,0,0,0,0,0,0,0.0278118657668495,0.0220607978319482,0,0,0.0626468830138512,0,0.121388391341362,0.037164982961725,0,0,0,0,0,0,0.0147144692134824,0,0,0,0,0.0561677395248906,0,0,0,0,0,0,0,0.168102025559807,0.67936141424601,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","All",0.372659756795696,-0.0367264490869908,0.774826135250171,0.288597797398526
"Intestinibacter_bartlettii",0,0,0.0226580591466011,0.021871808095139,0,0,0.0237993040698657,0,0,0.0261640273737071,0.0344393468043665,0,0.00871790788039154,0,0,0.0219744788021564,0,0,0,0,0,0,0,0,0.0135355500522744,0.0625876234632188,0.0113844489051417,0,0.0332612039902556,0.0482182554138208,0.0119459952516035,0.0515951601664951,0,0.0427740077843345,0,0,0.0261888571093639,0.0243334575091332,0,0.0414038423339889,0.0722153639524466,0.235406240302013,0,0,0,0,0,0.0672429311281436,0,0,0,0,0,0.133657432341392,0.637696412218869,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Intestinibacter","All",-0.321764893126441,-0.720909009417022,0.0837176769969904,0.281224732346631
"Sutterella_wadsworthensis",0.0105073306179255,0,0,0,0,0,0,0,0,0.0209132457098314,0.017266428880396,0,0,0,0,0,0,0,0.0266602383743822,0,0.0330801970018955,0,0,0,0,0.0247613620788476,0,0,0,0,0,0.0755469918132875,0.00990975648063999,0,0,0,0.0118239757829354,0,0.0197395666026086,0,0,0,0,0,0.0242552203796286,0,0,0,0,0,0,0,0,0.162675810805783,0.67936141424601,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","All",-0.351709987021622,-0.752571689508657,0.0560143276438908,0.277385584463579
"GGB3511_SGB4688",0,0,0.0228405452075411,0,0,0,0,0,0,0.00904445945712287,0,0,0.0963921179439067,0.113751979515263,0,0,0,0,0.0296893730374584,0.0378256918621389,0,0,0,0,0,0,0,0,0,0.0304316509549924,0.0149370885881777,0.0172895834381223,0,0,0.0167220249532469,0,0,0.0431538717091322,0,0,0,0,0.0312685015605472,0,0,0,0,0.00952904856255497,0.0567879013558454,0.0211321183332272,0,0,0,0.120832491692871,0.606080673343719,"Bacteria","Firmicutes","CFGB28775","OFGB28775","FGB28775","GGB3511","All",-0.301963153106789,-0.700067496746236,0.102124711069327,0.277146694503997
"Bacteroides_stercoris",0.101126690601981,0,0.372681532529358,0.273361403895176,0.116926872105299,0.0624192224948077,0.00705696972657475,0,0,0,0.350861204276428,0,0.117501586002492,0.0981744589832462,0.0327579476962878,0.0880660502481095,0,0,0.0499677598463307,0.0123857951381012,0.214559845197487,0,0,0,0.0251541882423269,0.085051293620263,0,0,0,0,0,0,0,0,0,0,0,0,0.125453134326178,0.101697584652471,0,0,0.27124065270043,0,0.0948077222111678,0.0378983764050609,0,0,0,0,0,0,0,0.150371017507308,0.660558398335673,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","All",-0.329102517612698,-0.728651411322034,0.0769146950880949,0.270797353617258
"Fusicatenibacter_sp_CLA_AA_H277",0.0169418797157785,0.0473463278266664,0,0.0155086794484138,0.0468059761150055,0.0222391946553548,0.00657271768557034,0,0.020140874072753,0.0285555909849931,0.011099776353773,0,0,0,0,0.0401953970295544,0,0.0534960543814071,0.0243622115645806,0,0,0.0227527815667621,0,0.0431445576558605,0.0150869870516241,0.013996882339882,0.0448770859859082,0.0218969514738299,0,0,0,0.0373811492918418,0.0243314030427789,0,0,0.0784475056368355,0.00719033028632958,0,0,0,0,0,0,0,0,0.00673057693856824,0.0283357652195108,0,0,0,0,0.011099776353773,-9.12232748163009,0.12120609211676,0.606080673343719,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Fusicatenibacter","All",-0.29479548815428,-0.692542472249268,0.108804926784035,0.270172857412171
"Fusicatenibacter_saccharivorans",0.136549216002512,0.173070151646846,0.168164983442064,0.0492062198459508,0.115694053196297,0,0.0239208920305839,0.009674861197297,0.0441867648442352,0.120603847661178,0.0417577888236924,0.0885872733972178,0,0,0,0.204304249521613,0.107623669029647,0.181956481611836,0.218782893092265,0.0777991318389503,0.0741401763242251,0.104054385559648,0.227076409239939,0.109869844021299,0.0129772642084101,0.141626775668036,0.220750460979311,0.113895972942023,0,0.190381119454399,0.0476205195666985,0.121800298768272,0.0942410053587623,0.142650828366019,0.291009243871331,0.241002529887683,0.115772034688146,0.179261419462807,0.0733165933149752,0.154013769890869,0.0881481889868066,0.205462865383379,0,0.0550049978116542,0.0249906057658646,0.0998886228946347,0.212800795413193,0,0,0.0648891824344143,0.0777991318389503,0.120603847661178,-0.632318681227232,0.140551637586848,0.637696412218869,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Fusicatenibacter","All",-0.31214342010059,-0.71077276668953,0.0926526890764728,0.265997413539859
"Massilioclostridium_coli",0,0,0.00732126602712624,0.00618065235251696,0,0,0,0.00748338536793178,0.00736891969207616,0.0108122420833601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601667898109149,0,0.0123898255826532,0,0,0,0.00682647262731414,0,0.0103006655208631,0.0261697493385945,0.0112474618336139,0,0.00622900270212128,0.00689932971471553,0.00851479479494597,0,0,0.0049699314065956,0,0,0.00753664957433639,0.0169418864931788,0.00887705255250367,0,0,0,0.143935014064034,0.637982224500041,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Massilioclostridium","All",-0.313885325714429,-0.712606490615006,0.0910338173091611,0.264239196604793
"GGB3537_SGB4727",0,0.00520578980721666,0,0.0151597317567515,0.00847358946840948,0,0.0149337388487204,0,0,0.00463682632682772,0.012977265506209,0,0,0,0,0,0,0,0,0,0,0,0,0.0125701298329862,0,0.00931141616854687,0,0,0.0495884505894418,0.0115154589586647,0,0.0517647732137019,0,0.0588642554860229,0,0,0.0160599491748275,0,0,0.0278747319044381,0,0,0,0,0,0.0114806680160949,0,0,0.00906654668656426,0,0,0,0,0.118129789758746,0.606080673343719,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3537","All",-0.278105724186193,-0.675059859809391,0.124395811049641,0.257982152218046
"GGB9641_SGB15117",0.0163469765295271,0,0.0279714804344296,0,0.00614820919370852,0,0,0,0,0.0218855332067989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272687351321648,0,0,0,0,0,0,0.0334756274912028,0,0.026169755882523,0,0,0,0,0,0,0,0,0,0,0.0687191990000997,0,0,0,0.100597982932723,0.584397656614292,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9641","All",0.252680640738265,-0.148244958569957,0.648532987837453,0.252026381611105
"Blautia_obeum",0.121293855730775,0.203362949752006,0.0564098616550795,0.144440554735369,0.212728266471764,0.144286454713294,0.178563839466653,0.152650051470674,0.0202671210601677,0.132005239507149,0.0507632959613656,0.0199537645477643,0,0,0.044756406911548,0.0900281831236658,0.0213721695967109,0.237097441697665,0.101225733578233,0.146755525073069,0.0214515901367781,0.0607580316215462,0,0.18450281062076,0.172963966408144,0.173469054052473,0.147181802071752,0.139862478472129,0,0.103377514425316,0.04415843433482,0.004527707359667,0.161059107978384,0.308789132782462,0.225551738241099,0.175085557299414,0.195488124812664,0.148031100855039,0.119098850004551,0.195979818572938,0,0.0488353825594965,0,0.0351896423656272,0.0712403190602865,0.123256940318701,0.144613267984503,0,0,0,0.0607580316215462,0.132005239507149,-1.11919250838345,0.131278378630527,0.637497592504433,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",-0.285534541144905,-0.682834769094132,0.117449876205157,0.25178629879674
"Actinomyces_naeslundii",0,0,0,0,0,0,0.00611559175571268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00774604492879327,0,0.00683379028214261,0,0.00623702595340914,0,0,0,0,0,0.0075697509103524,0,0,0,0,0,0,0,0,0.101149344603176,0.584397656614292,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces","All",0.252780652160176,-0.148150925881989,0.648637116443601,0.25152608330363
"Roseburia_lenta",0.0239731045945371,0.0938478953360344,0,0,0.0155666172398714,0.0253088338550063,0,0,0.00882054476303206,0,0.0383864991924299,0,0,0,0,0.0575548091888643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265700188541181,0.0351839660414048,0,0,0.0160599523870919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139124777282662,0.637696412218869,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","All",-0.287919123942765,-0.685332772391602,0.115222399803005,0.246630231085699
"Actinomyces_oris",0,0,0.00736891858671855,0,0,0.0166380792644439,0.0164263276638608,0,0.0150504843829909,0,0,0,0,0,0,0,0,0.0112474567720435,0,0.0099349532839474,0,0.0109820211312416,0.017542278477074,0,0.020819761115821,0.00952379682762129,0,0,0.00762240864935443,0,0.00684110625398918,0,0.00541297549857369,0.0410359011097335,0,0,0.00731443171470382,0,0,0,0.00611559175571268,0.00667837178425339,0,0,0.0112652316611695,0,0,0.0120294226313985,0,0,0.00684110625398918,0,8.42570900810163,0.230535133249029,0.689408438738912,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces","All",0.375212141104948,-0.0343817496224705,0.777543194744398,0.239108769398821
"GGB9198_SGB14137",0.0190956565966905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269680471247177,0,0,0.0170214028076478,0.0256309119751702,0,0,0,0.0353782662545811,0,0,0,0,0,0,0,0,0,0,0,0,0.0128533729793352,0,0,0,0.0472065174658537,0,0,0,0,0.193603200508827,0.683379104739591,"Bacteria","Firmicutes","CFGB2890","OFGB2890","FGB2890","GGB9198","All",-0.334056949149734,-0.733885032069207,0.0723266313309479,0.238211823878095
"Pseudoflavonifractor_capillosus",0,0,0,0,0.0106772811269258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846177760740827,0,0.00811180766063413,0,0.0144400272886566,0,0.0362805324154699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221490477417924,0.0238727537355302,0,0,0,0,0.169798278863801,0.67936141424601,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","All",-0.307302357851606,-0.705679509894669,0.0971546391191129,0.236643317601827
"GGB9345_SGB14311",0.134434371237324,0,0,0,0,0,0,0,0.0685884242643743,0,0.104561388150423,0,0,0,0.264376220148298,0.0159286363969661,0.107606812931286,0,0,0.0492479580319689,0,0,0,0,0.143503536894155,0.040212818913099,0.0241643123900249,0.127222764575502,0,0,0,0,0.0108859887998981,0,0.0259779123421529,0,0.0203925797762678,0,0,0,0,0,0,0.0630282255928696,0,0.081706426780231,0,0,0,0,0,0,0,0.134898051322617,0.637696412218869,"Bacteria","Firmicutes","CFGB10477","OFGB10477","FGB10477","GGB9345","All",0.263751945994415,-0.137845265631094,0.660068254156167,0.229462695934866
"Flavonifractor_plautii",0.00827052105583723,0.0196786692554653,0.0803534797721047,0.0409345172601873,0.0642867807711396,0,0.0101342738114388,0.0503740623851196,0.0119040614622847,0.0501788111581983,0.0139682729891229,0.0428278020793458,0.0980020811562125,0.112898900162757,0.0130234207161273,0,0.0316280526014321,0,0.00738924815449718,0.00694267949238823,0,0.0240772033973192,0.0532877701663725,0.015796218006335,0,0.0299961575793725,0,0.0315472632492737,0.122176189801816,0.0493353107275515,0.0626236724597008,0.10200359317567,0.0109501079563438,0.00979301155675579,0.00457166816217181,0.0547017568092962,0.00748338162617131,0.0283869129435603,0.035213805343095,0.0712888480989125,0.0337969631718977,0.0272779088704123,0.0509258555292876,0,0.021623439847556,0,0.0216881112424493,0.0469906930702209,0.0796372860721064,0.084459725176675,0.0119040614622847,0.0315472632492737,-1.40455704051922,0.156484692570981,0.675354988990551,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","All",-0.282594975347995,-0.679756932319581,0.120197167300758,0.227638204580999
"Roseburia_sp_BX1005",0,0.00940758309682978,0,0,0.0105690188386205,0,0,0,0.00506953820345673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693547091354722,0,0,0,0,0,0,0.0134130840981054,0,0,0.0166170259740198,0,0,0,0,0,0,0.0127478978799205,0,0,0,0,0,0,0,0,0.142836717991949,0.637982224500041,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","All",-0.256236659616841,-0.652235379271752,0.144902202369887,0.216561010422356
"GGB74511_SGB47635",0,0.0423966613775044,0.0394386313129284,0,0,0,0,0,0,0.0498855102169573,0.0333032995229196,0,0,0,0,0,0,0,0.0513401866254993,0,0,0,0,0,0,0.0624529163377485,0,0,0,0,0,0,0,0,0.0547036049522191,0,0,0.0635281701145064,0,0,0,0,0,0,0,0,0,0,0,0.00613192200722497,0,0,0,0.178081780930704,0.683379104739591,"Bacteria","Firmicutes","CFGB72939","OFGB72939","FGB72939","GGB74511","All",-0.288752819642963,-0.686206385546336,0.114443876626129,0.216385735180849
"GGB9524_SGB14923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173559876005626,0.00629289336399626,0,0,0,0,0,0.0235181081978343,0.0126296641680616,0.00980321580496288,0,0,0,0,0,0.0130426068908515,0.00505966736224698,0,0,0,0,0,0,0.0228733659604596,0,0,0,0,0,0,0,0.0153954140176368,0.0379155514633153,0,0,0,0,0.206745975770139,0.683379104739591,"Bacteria","Firmicutes","CFGB75721","OFGB75721","FGB75721","GGB9524","All",-0.315993562470725,-0.714826708411656,0.0890752606886265,0.216317480586927
"Monoglobus_pectinilyticus",0.108868012806322,0.142045200801854,0,0,0.0578933746663303,0.159400701292472,0.056597867770921,0.0478439808381814,0,0,0,0.0172606343099863,0,0,0,0,0.070138881731838,0.0739788797637061,0.0646321359080228,0,0,0.052491221222714,0,0.164233711090674,0,0.0769648275933217,0,0,0.0836649020893282,0.0626156480265777,0,0.0361423337401245,0,0,0,0.113222256316649,0.0686658721010811,0.0942271231802198,0.0354206751769589,0.0622881396465085,0,0,0,0.101935958721966,0.073521668909939,0,0.0363783571650282,0,0,0,0,0.0363783571650282,-10.8330773143993,0.155461736877455,0.675354988990551,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Monoglobus","All",-0.264364031317502,-0.660706715054722,0.137270993307343,0.213705666264914
"GGB9719_SGB53514",0,0,0.0174163873190346,0,0,0,0,0,0,0,0,0,0,0,0.0244421480603879,0,0,0.00633249713575731,0,0,0,0,0,0,0.0177322539136938,0.0176247564101097,0,0,0,0,0,0,0,0,0.0127987881076674,0,0,0,0,0,0,0,0,0.0189906112694986,0.0273383727634955,0,0,0,0,0,0,0,0,0.21417732528605,0.683379104739591,"Bacteria","Firmicutes","CFGB3057","OFGB3057","FGB3057","GGB9719","All",0.317034569961559,-0.0881084592320376,0.715923295776643,0.212167938596022
"Candidatus_Cibionibacter_quicibialis",0.127054585418945,0.107445137903806,0.0227219858006163,0.144037030169479,0.1699338164327,0.0638595529251577,0,0.173058075195406,0.123893399313576,0.100938882371879,0.0613573243594169,0.0265040423190501,0,0,0.0195435001106837,0.19584659910637,0.123707355204624,0.0838933447312195,0.212452124515343,0.0340242152790267,0.0486833907350739,0.017315594557357,0,0,0.0660221780687807,0,0.0625732356830686,0.117894322845751,0,0.0959164949456369,0.0750196679871949,0,0.0920369284571231,0.0578622079878988,0.141299056852182,0,0,0.197399149820745,0.169569547117616,0.229497206948955,0,0.0354827833959486,0,0.151327017304324,0.078700576827183,0.145559287946752,0.127255811762499,0,0,0.114141045744317,0.0625732356830686,0.0959164949456369,-0.616073354325055,0.216681179551578,0.683379104739591,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_incertae_sedis","Candidatus_Cibionibacter","All",-0.318893647057589,-0.717882239742713,0.0863823303958753,0.211802402668815
"Clostridiaceae_bacterium_Marseille_Q3526",0,0,0.0360993831066756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162672466800413,0,0.0235436313215738,0,0,0.0200612458320155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426380217294094,0.0625644223743603,0,0,0,0,0,0,0.00951854648523979,0,0,0,0.16457577308889,0.67936141424601,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","All",-0.265447931943319,-0.661837492868152,0.136254164199172,0.20801405022278
"Oscillospiraceae_unclassified_SGB15256",0,0,0,0,0,0.0501099018329663,0,0,0.065835842589961,0,0,0,0,0,0,0,0,0,0,0,0.105652615619629,0,0,0.043491267946618,0.104345360164021,0,0,0,0,0,0,0,0.0132970119383452,0,0.180574861948579,0,0,0,0,0,0,0,0,0,0,0.0782430843197781,0,0,0,0,0,0,0,0.16484180928754,0.67936141424601,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","All",0.263876711450133,-0.137728192565926,0.660198389958551,0.206597686991505
"Bacteroides_cellulosilyticus",0.0304398685250321,0.103526987147652,0,0,0.111240089150179,0.0424650984410891,0.0267295729144228,0.0370381892516421,0.0196710413756374,0.08959159758131,0.0317196656811592,0.16483903116866,0,0,0.0294525087895382,0.110066079040709,0.153647959098274,0,0.0529709650617453,0,0,0,0.0992086048351886,0.0274752466547635,0,0,0,0.0527814859250673,0,0,0,0,0,0,0,0,0.060473572052128,0.0442603642715664,0,0,0.0352478981174536,0.0803466092008868,0,0.0184428449264396,0.101861385892906,0.108104812084286,0,0,0.0269012025049461,0.021807689889206,0,0.0274752466547635,-10.4283855991038,0.141278270186701,0.637696412218869,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","All",-0.240463729044362,-0.63583250777006,0.159747147470059,0.20437604623516
"Ellagibacter_isourolithinifaciens",0.0556623448606341,0.107694805181481,0,0,0,0,0,0,0.00944471510523137,0,0,0,0,0,0.0874463669148894,0,0,0,0,0,0.00850304440704876,0,0,0,0,0,0.0785204703445476,0,0,0,0,0,0,0,0.0453310883774512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141242992607857,0.637696412218869,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Ellagibacter","All",0.235909114902103,-0.16404242187401,0.631105268121973,0.200530553741253
"Enterocloster_asparagiformis",0,0,0,0.0073075932088445,0.00928452890173793,0.00958138064792194,0,0,0.00796877266450654,0,0.0108445648454568,0.00661064470893663,0,0.0331843946360228,0,0,0,0,0,0,0,0,0.0112785362935459,0,0,0,0,0,0,0.00864880498600194,0,0,0,0,0,0,0,0,0,0,0,0,0.0228493143574207,0,0,0,0,0,0,0,0,0,0,0.169840353561503,0.67936141424601,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","All",-0.259516831183544,-0.65565279533202,0.141820798245446,0.199817349602862
"Clostridia_bacterium",0,0,0.0692333128867947,0,0,0,0,0,0,0.0238769438366519,0,0.0385205572432977,0,0,0,0,0,0,0.0179174306409862,0.0207572178424649,0,0.0173905243051113,0,0,0,0,0,0,0.243627262471186,0,0,0,0.0818882124077596,0.0355194398528947,0,0,0,0,0,0,0,0,0.0310823368381635,0,0,0,0,0,0.040130595166918,0.0768734745826019,0,0,0,0.229802304975738,0.689408438738912,"Bacteria","Firmicutes","Clostridia","Clostridia_unclassified","Clostridia_unclassified","Clostridia_unclassified","All",0.308248452985022,-0.0962744716893026,0.706674516556484,0.196861524229313
"Butyricimonas_paravirosa",0.0201160218732702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078358977492063,0,0,0,0,0,0,0.0111761000729589,0,0,0.0144607886573434,0,0,0,0.00704988073764333,0,0,0,0,0,0,0,0,0,0,0,0,0.18304999624643,0.683379104739591,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","All",0.266737435533305,-0.135044759614894,0.6631830736868,0.196700260621626
"GGB87445_SGB15180",0.0950312995283186,0.054081889430467,0,0,0,0,0,0,0,0,0,0,0,0,0.188839225503003,0.0864953103190236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348308951834026,0.124708664422733,0,0,0,0,0,0,0,0.204062568939535,0.683379104739591,"Bacteria","Firmicutes","CFGB79294","OFGB79294","FGB79294","GGB87445","All",0.279411848361474,-0.123173875083428,0.67642601399398,0.192860298274088
"Firmicutes_bacterium",0,0,0.00515754061704752,0,0,0,0,0,0,0.0233216360963708,0,0,0,0,0,0,0,0,0.068051774267579,0,0,0,0,0,0,0,0,0,0,0,0,0.0066182041638619,0,0,0,0,0.00460436020037541,0,0,0,0,0,0,0,0,0,0,0,0.176523147899963,0,0,0,0,0.21161988760969,0.683379104739591,"Bacteria","Firmicutes","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","Firmicutes_unclassified","All",-0.282935041549944,-0.680112921016898,0.119879249049106,0.1908237055242
"GGB3819_SGB5184",0,0,0.029387893007969,0.0196583200370531,0.0108905779897088,0,0,0,0,0.0182410791767669,0,0.00850892035453158,0.0128883350595126,0.0444589898388632,0,0,0,0,0.00919251716017579,0,0,0,0,0.0143949333088606,0,0.00717641021032925,0,0,0,0,0,0,0.0338871684147433,0,0,0.0164019515965369,0,0,0,0.0401592540972253,0,0,0,0,0,0,0.0146872633520503,0,0.0218603799738582,0.0285783526329086,0,0,0,0.228560290114526,0.689408438738912,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3819","All",-0.29325014609737,-0.69092140556447,0.110246408382447,0.187973115314869
"Mediterraneibacter_butyricigenes",0.0190746928426738,0.0391175213659827,0.0310839309177311,0.011309525915299,0,0.0221015785978588,0.0438021293660593,0.031502832566768,0,0,0.0354700900487894,0.0186665573641454,0,0,0.021318268466637,0.0208701517668503,0,0.0299911535231171,0,0.0231040091587933,0,0,0,0.034787740594108,0.0198910034734519,0.023672863207516,0.0420433387628496,0.0182575172518501,0,0,0,0,0.0142272196224008,0,0,0.0188531686684763,0.0130234194137125,0,0.0333843324201598,0,0,0,0,0,0,0.0150405108638059,0.028938460444371,0,0,0,0.0142272196224008,0,9.47988146023472,0.117004538881404,0.606080673343719,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","All",0.201156868701786,-0.19694410434658,0.595172769908224,0.18743742524635
"GGB9342_SGB14306",0.0761129085740158,0.032551102678854,0,0.0521475066869334,0.0629621761057662,0,0.160462235064151,0,0.0996550615781904,0,0,0,0,0,0.244143367516357,0.0247815598076633,0.0637322307213409,0,0,0.0514493546919613,0,0,0,0,0,0.0312492788754212,0,0.102171772483409,0,0,0,0,0,0,0.0983322247459998,0,0.0717273509493872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181699259280991,0.683379104739591,"Bacteria","Firmicutes","CFGB2982","OFGB2982","FGB2982","GGB9342","All",0.246765546555947,-0.153810566902174,0.642380064315383,0.182766123052957
"Marvinbryantia_SGB4691",0.0111984448395458,0.0205586863866887,0,0,0.0184672349685623,0,0.168996302898805,0,0.0313308323083124,0,0,0,0,0,0,0.0190142990707116,0,0,0,0,0,0,0,0.00992487459602746,0,0,0,0,0.040034432330298,0,0,0,0,0.0533713773079205,0.0151399325912588,0,0.0300711126017947,0,0.0167280009550639,0,0,0,0,0.193631185588997,0.00896672755552515,0.0878958006378835,0.0415535215082331,0,0.0541614980931606,0,0,0,0,0.215336272682214,0.683379104739591,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","All",0.273249318940728,-0.1289420453427,0.66998306233413,0.182225273248687
"GGB3576_SGB4784",0,0,0,0,0,0,0,0,0,0,0.00730074902526286,0,0,0,0,0,0,0,0.0450318795883976,0.0551214796359435,0,0.07634469297982,0,0.00591611133601913,0,0,0,0,0,0.0155344549435158,0,0,0.0174450868094958,0,0.0337154398016064,0,0,0,0,0,0,0,0,0.0293453075798962,0,0,0,0,0,0,0,0,0,0.257259461567161,0.731628064110077,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3576","All",0.306646943855597,-0.0977644668591928,0.704990318000245,0.180807821586991
"Enterocloster_citroniae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493965619613311,0,0,0,0.00894998116158124,0,0,0,0,0,0,0,0,0,0.0102520092040767,0.0202621829821075,0,0,0,0,0,0.00732809580372045,0,0.0113800483220279,0,0,0,0,0.00461521007234851,0,0,0,0,0.0103103712904112,0,0,0,0.292121888343169,0.768759381372773,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","All",-0.336887882733513,-0.736877646057511,0.0697069808838895,0.180044979024046
"GGB9524_SGB14924",0.0483623980708328,0,0,0,0.0602577179728438,0.0655029400056308,0,0,0.0267501512631359,0,0.0120002868185778,0,0,0,0,0.00750340300097626,0,0,0,0.0149905618445104,0,0,0,0,0,0,0.0170243406016612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26244382701391,0.735302365077742,"Bacteria","Firmicutes","CFGB75721","OFGB75721","FGB75721","GGB9524","All",0.309748340699348,-0.0948794663536688,0.70825234024493,0.179952522843211
